Experiment,Treatment,Concentration,Sample,Distance,REGR,E1,E2,E3,C1,C2,C3,S
NREXP249,Control,0,3,3,0.692679722,-0.604622522,-1.122835971,-0.604622522,-1.001734846,-1.178286795,-1.001734846,-1.187253121
NREXP249,Control,0,3,3.5,0.686246166,-0.614230091,-1.144350485,-0.614230091,-1.019825908,-1.201048258,-1.019825908,-1.210202458
NREXP249,Control,0,3,4,0.245251634,-0.499839024,-0.932381294,-0.499839024,-0.825892255,-0.978616273,-0.825892255,-0.986058962
NREXP249,Control,0,3,4.5,0.421710049,-0.473968838,-0.865790416,-0.473968838,-0.772008722,-0.90764192,-0.772008722,-0.91436112
NREXP249,Control,0,3,5,0.421710049,-0.404440504,-0.718106289,-0.404440504,-0.644200575,-0.751596156,-0.644200575,-0.756961812
NREXP249,Control,0,3,5.5,0.006369302,-0.248435624,-0.415846137,-0.248435624,-0.372810153,-0.43367688,-0.372810153,-0.436499271
NREXP249,Control,0,3,6,0,-0.176617252,-0.264660654,-0.176617252,-0.241304168,-0.273965755,-0.241304168,-0.27539236
NREXP249,Control,0,3,6.5,0,-0.145005122,-0.196783666,-0.145005122,-0.182997984,-0.20224528,-0.182997984,-0.203072448
NREXP249,Control,0,3,7,0.015729358,-0.136968826,-0.177984914,-0.136968826,-0.167493588,-0.182333408,-0.167493588,-0.183006617
NREXP249,Control,0,3,7.5,0.047875398,-0.139713617,-0.181184676,-0.139713617,-0.171260527,-0.185606511,-0.171260527,-0.186309259
NREXP249,Control,0,3,8,0.047875398,-0.13562678,-0.172395464,-0.13562678,-0.1637268,-0.176322645,-0.1637268,-0.176952129
NREXP249,Control,0,3,8.5,0.011380986,-0.122537961,-0.147147446,-0.122537961,-0.141019592,-0.14977394,-0.141019592,-0.150193561
NREXP249,Control,0,3,9,0.011380986,-0.11581495,-0.132936881,-0.11581495,-0.128682329,-0.134759788,-0.128682329,-0.135048333
NREXP249,Control,0,3,9.5,0.011380986,-0.111024269,-0.122727626,-0.111024269,-0.119867381,-0.123972625,-0.119867381,-0.124168842
NREXP249,Control,0,3,10,0,-0.105342283,-0.111417629,-0.105342283,-0.10983483,-0.11206249,-0.10983483,-0.112162908
NREXP249,Control,0,3,10.5,0,-0.10271836,-0.105847969,-0.10271836,-0.105014242,-0.106178142,-0.105014242,-0.106228214
NREXP249,Control,0,3,11,0,-0.101505456,-0.10324353,-0.101505456,-0.10277748,-0.103426373,-0.10277748,-0.103453633
NREXP249,Control,0,3,11.5,0,-0.101062339,-0.102289458,-0.101062339,-0.101959986,-0.102418458,-0.101959986,-0.102437586
NREXP249,Control,0,3,12,0,-0.10116129,-0.102501271,-0.10116129,-0.1021424,-0.102642297,-0.1021424,-0.102663362
NREXP249,Control,0,3,12.5,0,-0.101856134,-0.103985074,-0.101856134,-0.103421333,-0.104209956,-0.103421333,-0.104244208
NREXP249,Control,0,3,13,0.001650767,-0.103548478,-0.107485595,-0.103548478,-0.106477115,-0.107902991,-0.106477115,-0.107967868
NREXP249,Control,0,3,13.5,0.001650767,-0.106134559,-0.112944668,-0.106134559,-0.111220831,-0.113670777,-0.111220831,-0.113786296
NREXP249,Control,0,3,14,0.015303551,-0.111347853,-0.123060619,-0.111347853,-0.120298775,-0.124311862,-0.120298775,-0.124512874
NREXP249,Control,0,3,14.5,0.015303551,-0.113628563,-0.127873737,-0.113628563,-0.124482051,-0.129397191,-0.124482051,-0.129642933
NREXP249,Control,0,3,15,0.015303551,-0.114510003,-0.129761955,-0.114510003,-0.126107066,-0.131392495,-0.126107066,-0.13165526
NREXP249,Control,0,3,15.5,0.015303551,-0.114468732,-0.129673176,-0.114468732,-0.12603093,-0.131298698,-0.12603093,-0.131560691
NREXP249,Control,0,3,16,0.015303551,-0.113483393,-0.127562447,-0.113483393,-0.124214372,-0.129068259,-0.124214372,-0.129311212
NREXP249,Control,0,3,16.5,0.015303551,-0.111021135,-0.122370251,-0.111021135,-0.119699107,-0.123582384,-0.119699107,-0.123776922
NREXP249,Control,0,3,17,0,-0.105411619,-0.111534201,-0.105411619,-0.109955325,-0.112186141,-0.109955325,-0.11228922
NREXP249,Control,0,3,17.5,0,-0.103009947,-0.106472577,-0.103009947,-0.105551839,-0.106838196,-0.105551839,-0.106893951
NREXP249,Control,0,3,18,0,-0.102176683,-0.104689488,-0.102176683,-0.104015854,-0.104953871,-0.104015854,-0.104993351
NREXP249,Control,0,3,18.5,0,-0.102456721,-0.105292082,-0.102456721,-0.104532473,-0.105590508,-0.104532473,-0.105635193
NREXP249,Control,0,3,19,0,-0.103994601,-0.1085858,-0.103994601,-0.107367626,-0.109071072,-0.107367626,-0.109145543
NREXP249,Control,0,3,19.5,0,-0.107623404,-0.116223193,-0.107623404,-0.114018495,-0.117140568,-0.114018495,-0.117286868
NREXP249,Control,0,3,20,0.024554274,-0.115858606,-0.131962859,-0.115858606,-0.128240625,-0.133686039,-0.128240625,-0.133964877
NREXP249,Control,0,3,20.5,0.024554274,-0.118108763,-0.13664964,-0.118108763,-0.132350123,-0.138637419,-0.132350123,-0.138961181
NREXP249,Control,0,3,21,0.024554274,-0.116137607,-0.132564198,-0.116137607,-0.128755377,-0.134321254,-0.128755377,-0.134605106
NREXP249,Control,0,3,21.5,0,-0.108323657,-0.117732189,-0.108323657,-0.115310444,-0.118734608,-0.115310444,-0.118893559
NREXP249,Control,0,3,22,0,-0.105473583,-0.111770639,-0.105473583,-0.110096192,-0.112435614,-0.110096192,-0.112537179
NREXP249,Control,0,4,0,0,-0.167200812,-0.243750039,-0.167200812,-0.223754629,-0.251872039,-0.223754629,-0.253136293
NREXP249,Control,0,4,0.5,0.115292415,-0.205101143,-0.316072547,-0.205101143,-0.289125926,-0.327884954,-0.289125926,-0.329751093
NREXP249,Control,0,4,1,0.115292415,-0.230604496,-0.370053906,-0.230604496,-0.335940841,-0.384916867,-0.335940841,-0.387276325
NREXP249,Control,0,4,1.5,0.13261345,-0.260294569,-0.432488413,-0.260294569,-0.390020713,-0.450821672,-0.390020713,-0.453721079
NREXP249,Control,0,4,2,0.13261345,-0.299180164,-0.515829279,-0.299180164,-0.461697963,-0.538880689,-0.461697963,-0.542520223
NREXP249,Control,0,4,2.5,0.13261345,-0.368343491,-0.662018467,-0.368343491,-0.588618054,-0.69333774,-0.588618054,-0.698328813
NREXP249,Control,0,4,3,0.511458151,-0.51339933,-0.943427369,-0.51339933,-0.841227492,-0.98936524,-0.841227492,-0.996746945
NREXP249,Control,0,4,3.5,0.511458151,-0.580638484,-1.083891097,-0.580638484,-0.964150758,-1.137764035,-0.964150758,-1.146485227
NREXP249,Control,0,4,4,0.787510712,-0.621042338,-1.15198024,-0.621042338,-1.02868468,-1.20876179,-1.02868468,-1.21792992
NREXP249,Control,0,4,4.5,0.260498982,-0.475447961,-0.879294734,-0.475447961,-0.780426738,-0.922467457,-0.780426738,-0.929418172
NREXP249,Control,0,4,5,0.260498982,-0.394456183,-0.708729943,-0.394456183,-0.631966637,-0.742256196,-0.631966637,-0.747610756
NREXP249,Control,0,4,5.5,0.246627815,-0.322238392,-0.556244378,-0.322238392,-0.499706998,-0.581184074,-0.499706998,-0.585148993
NREXP249,Control,0,4,6,0.03236752,-0.223512032,-0.361173931,-0.223512032,-0.326066046,-0.375821863,-0.326066046,-0.378130819
NREXP249,Control,0,4,6.5,0.03236752,-0.176488498,-0.261450651,-0.176488498,-0.239695826,-0.270462468,-0.239695826,-0.27186489
NREXP249,Control,0,4,7,0.03236752,-0.151340212,-0.207460395,-0.151340212,-0.193319878,-0.213417351,-0.193319878,-0.2143456
NREXP249,Control,0,4,7.5,0.03236752,-0.134749597,-0.171958986,-0.134749597,-0.162767883,-0.175911403,-0.162767883,-0.176529156
NREXP249,Control,0,4,8,0.001090306,-0.117369603,-0.137065008,-0.117369603,-0.131940029,-0.139154139,-0.131940029,-0.13947819
NREXP249,Control,0,4,8.5,0.001090306,-0.109169326,-0.119625158,-0.109169326,-0.11686698,-0.120729429,-0.11686698,-0.12089764
NREXP249,Control,0,4,9,0.001090306,-0.105119916,-0.11092399,-0.105119916,-0.109398706,-0.111536435,-0.109398706,-0.111629152
NREXP249,Control,0,4,9.5,0.001090306,-0.103094314,-0.106561294,-0.103094314,-0.105661662,-0.106927666,-0.105661662,-0.106983454
NREXP249,Control,0,4,10,0.001090306,-0.102054034,-0.104319533,-0.102054034,-0.103742377,-0.104559573,-0.103742377,-0.104596589
NREXP249,Control,0,4,10.5,0.001090306,-0.101468027,-0.103057396,-0.101468027,-0.102661302,-0.103226279,-0.102661302,-0.103252678
NREXP249,Control,0,4,11,0.001090306,-0.101035372,-0.102133019,-0.101035372,-0.101865025,-0.10224975,-0.101865025,-0.10226809
NREXP249,Control,0,4,11.5,0,-0.100505973,-0.101081329,-0.100505973,-0.100931445,-0.101142397,-0.100931445,-0.101151897
NREXP249,Control,0,4,12,0,-0.100266482,-0.100573313,-0.100266482,-0.100491551,-0.100605679,-0.100491551,-0.100610582
NREXP249,Control,0,4,12.5,0,-0.100165244,-0.100356046,-0.100165244,-0.100304866,-0.100376114,-0.100304866,-0.100379101
NREXP249,Control,0,4,13,0,-0.100148457,-0.100319983,-0.100148457,-0.100273901,-0.100338008,-0.100273901,-0.100340672
NREXP249,Control,0,4,13.5,0,-0.100207355,-0.100446936,-0.100207355,-0.100382566,-0.100472111,-0.100382566,-0.100475832
NREXP249,Control,0,4,14,0,-0.100371949,-0.10080159,-0.100371949,-0.100686237,-0.100846758,-0.100686237,-0.10085346
NREXP249,Control,0,4,14.5,0,-0.100726321,-0.101564431,-0.100726321,-0.101340001,-0.101652665,-0.101340001,-0.101665901
NREXP249,Control,0,4,15,0,-0.101452854,-0.103122581,-0.101452854,-0.102679628,-0.103299078,-0.102679628,-0.103326178
NREXP249,Control,0,4,15.5,0,-0.102940112,-0.106260342,-0.102940112,-0.10540732,-0.106614298,-0.10540732,-0.106670583
NREXP249,Control,0,4,16,0.009036842,-0.106191397,-0.112527376,-0.106191397,-0.111048231,-0.113204694,-0.111048231,-0.113313859
NREXP249,Control,0,4,16.5,0.009036842,-0.107422612,-0.115114227,-0.107422612,-0.113303574,-0.115937877,-0.113303574,-0.11607146
NREXP249,Control,0,4,17,0.009036842,-0.107504806,-0.115291394,-0.107504806,-0.11345522,-0.116125023,-0.11345522,-0.116260079
NREXP249,Control,0,4,17.5,0.009036842,-0.10647987,-0.113149147,-0.10647987,-0.111580458,-0.113861491,-0.111580458,-0.113975834
NREXP249,Control,0,4,18,0,-0.103581918,-0.107643481,-0.103581918,-0.106591437,-0.108075376,-0.106591437,-0.108143232
NREXP249,Control,0,4,18.5,0,-0.102775491,-0.10597137,-0.102775491,-0.105119781,-0.106308545,-0.105119781,-0.106359758
NREXP249,Control,0,4,19,0,-0.103407595,-0.10732702,-0.103407595,-0.106285295,-0.107740987,-0.106285295,-0.10780426
NREXP249,Control,0,4,19.5,0,-0.105816252,-0.112392824,-0.105816252,-0.110698873,-0.113093375,-0.110698873,-0.113204361
NREXP249,Control,0,4,20,0.016879967,-0.11168549,-0.123659772,-0.11168549,-0.120859456,-0.124939576,-0.120859456,-0.12514565
NREXP249,Control,0,4,20.5,0.016879967,-0.113842886,-0.128184843,-0.113842886,-0.124809501,-0.12972069,-0.124809501,-0.129969819
NREXP249,Orthovanadate,0.5,1,0,0,-0.132535261,-0.169705884,-0.132535261,-0.159938515,-0.173641757,-0.159938515,-0.174247841
NREXP249,Orthovanadate,0.5,1,0.5,0.044432039,-0.150522805,-0.204868659,-0.150522805,-0.19137065,-0.21063747,-0.19137065,-0.211536367
NREXP249,Orthovanadate,0.5,1,1,0.044432039,-0.168829083,-0.243969564,-0.168829083,-0.225064427,-0.251946748,-0.225064427,-0.253190739
NREXP249,Orthovanadate,0.5,1,1.5,0.044432039,-0.198031134,-0.306652429,-0.198031134,-0.278916258,-0.318177825,-0.278916258,-0.31997518
NREXP249,Orthovanadate,0.5,1,2,0.044432039,-0.253603899,-0.424527091,-0.253603899,-0.381021175,-0.442724301,-0.381021175,-0.445604623
NREXP249,Orthovanadate,0.5,1,2.5,0.26714508,-0.370467155,-0.65615849,-0.370467155,-0.587324979,-0.686688281,-0.587324979,-0.691597806
NREXP249,Orthovanadate,0.5,1,3,0.546278299,-0.481433356,-0.871656179,-0.481433356,-0.780811447,-0.913414537,-0.780811447,-0.920171803
NREXP249,Orthovanadate,0.5,1,3.5,0.43376229,-0.477924539,-0.871304539,-0.477924539,-0.778296817,-0.913428846,-0.778296817,-0.920259127
NREXP249,Orthovanadate,0.5,1,4,0.43376229,-0.433280063,-0.778053925,-0.433280063,-0.696678065,-0.814908518,-0.696678065,-0.820847202
NREXP249,Orthovanadate,0.5,1,4.5,0.115615668,-0.313651831,-0.546407022,-0.313651831,-0.488571496,-0.571250531,-0.488571496,-0.575224106
NREXP249,Orthovanadate,0.5,1,5,0.115615668,-0.249333789,-0.41062064,-0.249333789,-0.370585093,-0.427784372,-0.370585093,-0.430497283
NREXP249,Orthovanadate,0.5,1,5.5,0.056978534,-0.197290482,-0.303578072,-0.197290482,-0.276920582,-0.314884046,-0.276920582,-0.316664018
NREXP249,Orthovanadate,0.5,1,6,0.056978534,-0.165544381,-0.236042621,-0.165544381,-0.218558031,-0.243532622,-0.218558031,-0.24470609
NREXP249,Orthovanadate,0.5,1,6.5,0,-0.134744384,-0.174271568,-0.134744384,-0.163966117,-0.17846626,-0.163966117,-0.179118799
NREXP249,Orthovanadate,0.5,1,7,0.014978639,-0.12377713,-0.149852091,-0.12377713,-0.143243154,-0.152616156,-0.143243154,-0.153044564
NREXP249,Orthovanadate,0.5,1,7.5,0.014978639,-0.116445527,-0.134098522,-0.116445527,-0.129721579,-0.135972101,-0.129721579,-0.136263746
NREXP249,Orthovanadate,0.5,1,8,0,-0.108898114,-0.119044642,-0.108898114,-0.116387721,-0.12012005,-0.116387721,-0.12028633
NREXP249,Orthovanadate,0.5,1,8.5,0,-0.106342907,-0.113584975,-0.106342907,-0.111685023,-0.114352399,-0.111685023,-0.114471139
NREXP249,Orthovanadate,0.5,1,9,0.008495428,-0.107303182,-0.114971918,-0.107303182,-0.113121874,-0.115788716,-0.113121874,-0.115918089
NREXP249,Orthovanadate,0.5,1,9.5,0.008495428,-0.107121645,-0.114525717,-0.107121645,-0.112772484,-0.115317433,-0.112772484,-0.11544485
NREXP249,Orthovanadate,0.5,1,10,0.008495428,-0.105916322,-0.111984396,-0.105916322,-0.11056322,-0.112632734,-0.11056322,-0.112736909
NREXP249,Orthovanadate,0.5,1,10.5,0,-0.102859157,-0.106090587,-0.102859157,-0.105258989,-0.106434885,-0.105258989,-0.106489472
NREXP249,Orthovanadate,0.5,1,11,0,-0.101508651,-0.103243414,-0.101508651,-0.102782625,-0.103426677,-0.102782625,-0.103454706
NREXP249,Orthovanadate,0.5,1,11.5,0,-0.10094606,-0.10203815,-0.10094606,-0.10174542,-0.102153059,-0.10174542,-0.102170218
NREXP249,Orthovanadate,0.5,1,12,0,-0.100867491,-0.101869693,-0.100867491,-0.101600505,-0.101975026,-0.101600505,-0.10199062
NREXP249,Orthovanadate,0.5,1,12.5,0,-0.101231292,-0.102653598,-0.101231292,-0.102271706,-0.102803117,-0.102271706,-0.102825297
NREXP249,Orthovanadate,0.5,1,13,0,-0.102223279,-0.10478882,-0.102223279,-0.104101768,-0.105058903,-0.104101768,-0.105099404
NREXP249,Orthovanadate,0.5,1,13.5,0,-0.104354327,-0.109358655,-0.104354327,-0.108031074,-0.109887632,-0.108031074,-0.109968852
NREXP249,Orthovanadate,0.5,1,14,0,-0.108765304,-0.11866274,-0.108765304,-0.116120502,-0.11971794,-0.116120502,-0.119885794
NREXP249,Orthovanadate,0.5,1,14.5,0.027070979,-0.118439156,-0.137294634,-0.118439156,-0.132897195,-0.139310521,-0.132897195,-0.139635604
NREXP249,Orthovanadate,0.5,1,15,0.027070979,-0.122006631,-0.144783522,-0.122006631,-0.139430512,-0.147223098,-0.139430512,-0.147619166
NREXP249,Orthovanadate,0.5,1,15.5,0.027070979,-0.122015517,-0.144802674,-0.122015517,-0.139446907,-0.147243329,-0.139446907,-0.147639557
NREXP249,Orthovanadate,0.5,1,16,0.027070979,-0.118470345,-0.137361845,-0.118470345,-0.132954738,-0.13938152,-0.132954738,-0.139707166
NREXP249,Orthovanadate,0.5,1,16.5,0,-0.108834719,-0.118812224,-0.108834719,-0.116248566,-0.119875859,-0.116248566,-0.120044983
NREXP249,Orthovanadate,0.5,1,17,0,-0.104497586,-0.109666359,-0.104497586,-0.108295281,-0.110212742,-0.108295281,-0.110296658
NREXP249,Orthovanadate,0.5,1,17.5,0,-0.102515841,-0.105410146,-0.102515841,-0.104639474,-0.105715388,-0.104639474,-0.105761566
NREXP249,Orthovanadate,0.5,1,18,0.001089249,-0.10185428,-0.103897825,-0.10185428,-0.103375932,-0.104114016,-0.103375932,-0.104147146
NREXP249,Orthovanadate,0.5,1,18.5,0.001089249,-0.101514592,-0.103157818,-0.101514592,-0.102747259,-0.103332368,-0.102747259,-0.103359618
NREXP249,Orthovanadate,0.5,1,19,0.001089249,-0.101352638,-0.102807822,-0.101352638,-0.102448359,-0.102962713,-0.102448359,-0.102987149
NREXP249,Orthovanadate,0.5,1,19.5,0.001089249,-0.101288022,-0.102668428,-0.101288022,-0.102329138,-0.102815479,-0.102329138,-0.102838776
NREXP249,Orthovanadate,0.5,2,0,0,-0.117827616,-0.138425987,-0.117827616,-0.132891652,-0.140590497,-0.132891652,-0.140910343
NREXP249,Orthovanadate,0.5,2,0.5,0,-0.126915097,-0.158003194,-0.126915097,-0.149657557,-0.161271599,-0.149657557,-0.161756684
NREXP249,Orthovanadate,0.5,2,1,0,-0.149739179,-0.207114822,-0.149739179,-0.191761415,-0.213156577,-0.191761415,-0.214063556
NREXP249,Orthovanadate,0.5,2,1.5,0,-0.198105273,-0.310664448,-0.198105273,-0.280876266,-0.322565773,-0.280876266,-0.324393231
NREXP249,Orthovanadate,0.5,2,2,0.049659369,-0.298739985,-0.520720509,-0.298739985,-0.463981096,-0.544345964,-0.463981096,-0.548083975
NREXP249,Orthovanadate,0.5,2,2.5,0.351143309,-0.482444986,-0.88708755,-0.482444986,-0.789766765,-0.930393407,-0.789766765,-0.937399381
NREXP249,Orthovanadate,0.5,2,3,0.992345614,-0.679376564,-1.259384301,-0.679376564,-1.127754476,-1.321528212,-1.127754476,-1.331633779
NREXP249,Orthovanadate,0.5,2,3.5,0.70251941,-0.603022018,-1.118096159,-0.603022018,-0.998269367,-1.173249511,-0.998269367,-1.182193852
NREXP249,Orthovanadate,0.5,2,4,0.09589999,-0.390393098,-0.711577379,-0.390393098,-0.630582361,-0.745843061,-0.630582361,-0.751317971
NREXP249,Orthovanadate,0.5,2,4.5,0.00525262,-0.289921635,-0.505230999,-0.289921635,-0.449421936,-0.528124849,-0.449421936,-0.531729288
NREXP249,Orthovanadate,0.5,2,5,0.291531436,-0.295373756,-0.496424658,-0.295373756,-0.448778292,-0.51782502,-0.448778292,-0.521210727
NREXP249,Orthovanadate,0.5,2,5.5,0.062151598,-0.227302998,-0.366165391,-0.227302998,-0.331666792,-0.380989524,-0.331666792,-0.383355539
NREXP249,Orthovanadate,0.5,2,6,0.121672931,-0.197956821,-0.300439608,-0.197956821,-0.275774866,-0.31135222,-0.275774866,-0.313081183
NREXP249,Orthovanadate,0.5,2,6.5,0,-0.147559705,-0.201509149,-0.147559705,-0.187520421,-0.207243311,-0.187520421,-0.208141847
NREXP249,Orthovanadate,0.5,2,7,0,-0.124893839,-0.153518719,-0.124893839,-0.145912412,-0.156541518,-0.145912412,-0.157002419
NREXP249,Orthovanadate,0.5,2,7.5,0.002599475,-0.115256733,-0.132632168,-0.115256733,-0.12803983,-0.134463903,-0.12803983,-0.134740262
NREXP249,Orthovanadate,0.5,2,8,0.002599475,-0.111938217,-0.125449245,-0.111938217,-0.121910728,-0.126876799,-0.121910728,-0.127094565
NREXP249,Orthovanadate,0.5,2,8.5,0.002599475,-0.113348625,-0.128287607,-0.113348625,-0.124464495,-0.129877076,-0.124464495,-0.130127361
NREXP249,Orthovanadate,0.5,2,9,0.029375568,-0.120935823,-0.142448696,-0.120935823,-0.137403145,-0.144747726,-0.137403145,-0.14511752
NREXP249,Orthovanadate,0.5,2,9.5,0.029375568,-0.122439722,-0.145514377,-0.122439722,-0.140132241,-0.147986613,-0.140132241,-0.148388136
NREXP249,Orthovanadate,0.5,2,10,0.029375568,-0.119294347,-0.138932298,-0.119294347,-0.134379562,-0.14103292,-0.134379562,-0.141372337
NREXP249,Orthovanadate,0.5,2,10.5,0,-0.109153348,-0.1194799,-0.109153348,-0.116832074,-0.120581423,-0.116832074,-0.120757051
NREXP249,Orthovanadate,0.5,2,11,0,-0.104540138,-0.109756913,-0.104540138,-0.108373673,-0.110308473,-0.108373673,-0.110393279
NREXP249,Orthovanadate,0.5,2,11.5,0,-0.102306664,-0.104968268,-0.102306664,-0.104255599,-0.105248488,-0.104255599,-0.105290537
NREXP249,Orthovanadate,0.5,2,12,0,-0.101255251,-0.102705217,-0.101255251,-0.102315908,-0.102857646,-0.102315908,-0.102880261
NREXP249,Orthovanadate,0.5,2,12.5,0,-0.10084427,-0.101819746,-0.10084427,-0.101557664,-0.101922253,-0.101557664,-0.101937405
NREXP249,Orthovanadate,0.5,2,13,0,-0.100863657,-0.101861374,-0.100863657,-0.10159343,-0.101966245,-0.10159343,-0.101981782
NREXP249,Orthovanadate,0.5,2,13.5,0,-0.101323551,-0.10285103,-0.101323551,-0.10244185,-0.103011807,-0.10244185,-0.103035883
NREXP249,Orthovanadate,0.5,2,14,0,-0.102461241,-0.105290418,-0.102461241,-0.104539536,-0.10558941,-0.104539536,-0.105635254
NREXP249,Orthovanadate,0.5,2,14.5,0,-0.104886457,-0.110406746,-0.104886457,-0.108987399,-0.110995094,-0.108987399,-0.111088531
NREXP249,Orthovanadate,0.5,2,15,0.014783053,-0.110236439,-0.120726669,-0.110236439,-0.118272973,-0.121847785,-0.118272973,-0.122028229
NREXP249,Orthovanadate,0.5,2,15.5,0.014783053,-0.112336125,-0.12514601,-0.112336125,-0.122120729,-0.126516931,-0.122120729,-0.126738643
NREXP249,Orthovanadate,0.5,2,16,0.014783053,-0.112645905,-0.125841976,-0.112645905,-0.122700776,-0.127252476,-0.122700776,-0.127479587
NREXP249,Orthovanadate,0.5,2,16.5,0.009318222,-0.11120521,-0.123183158,-0.11120521,-0.120258929,-0.124461972,-0.120258929,-0.1246668
NREXP249,Orthovanadate,0.5,2,17,0.009318222,-0.110572971,-0.121861299,-0.110572971,-0.119102295,-0.123065246,-0.119102295,-0.123257263
NREXP249,Orthovanadate,0.5,2,17.5,0.009318222,-0.110278923,-0.121232226,-0.110278923,-0.118560275,-0.122400441,-0.118560275,-0.122586685
NREXP249,Orthovanadate,0.5,2,18,0.009318222,-0.110162179,-0.120981183,-0.110162179,-0.118344912,-0.122135198,-0.118344912,-0.122319244
NREXP249,Orthovanadate,0.5,3,0,0,-0.139044184,-0.183883731,-0.139044184,-0.171980703,-0.188615987,-0.171980703,-0.189332849
NREXP249,Orthovanadate,0.5,3,0.5,0.027449301,-0.159834915,-0.226383355,-0.159834915,-0.209247344,-0.233424097,-0.209247344,-0.234505374
NREXP249,Orthovanadate,0.5,3,1,0.027449301,-0.195622663,-0.302570635,-0.195622663,-0.275067253,-0.313920793,-0.275067253,-0.315689972
NREXP249,Orthovanadate,0.5,3,1.5,0.107605131,-0.267893055,-0.450501424,-0.267893055,-0.40494669,-0.469942531,-0.40494669,-0.473018128
NREXP249,Orthovanadate,0.5,3,2,0.260963284,-0.369632111,-0.655832644,-0.369632111,-0.586301131,-0.686369539,-0.586301131,-0.691251785
NREXP249,Orthovanadate,0.5,3,2.5,0.313297765,-0.464896298,-0.852258848,-0.464896298,-0.758819305,-0.8937126,-0.758819305,-0.900411967
NREXP249,Orthovanadate,0.5,3,3,0.841287964,-0.588019386,-1.078829792,-0.588019386,-0.966236127,-1.131297289,-0.966236127,-1.139761198
NREXP249,Orthovanadate,0.5,3,3.5,0.110861616,-0.466917376,-0.8695112,-0.466917376,-0.769682861,-0.912642794,-0.769682861,-0.919639476
NREXP249,Orthovanadate,0.5,3,4,0.741202361,-0.509867892,-0.920496502,-0.509867892,-0.826459132,-0.964350796,-0.826459132,-0.971399267
NREXP249,Orthovanadate,0.5,3,4.5,0.067647496,-0.322196661,-0.567108538,-0.322196661,-0.505800669,-0.593278014,-0.505800669,-0.597475858
NREXP249,Orthovanadate,0.5,3,5,0.067647496,-0.229399238,-0.372172965,-0.229399238,-0.335869932,-0.387331341,-0.335869932,-0.389705163
NREXP249,Orthovanadate,0.5,3,5.5,0.0009466,-0.165245616,-0.239823255,-0.165245616,-0.220188329,-0.247714353,-0.220188329,-0.248927224
NREXP249,Orthovanadate,0.5,3,6,0.010865514,-0.136193026,-0.17703726,-0.136193026,-0.166337112,-0.181346764,-0.166337112,-0.181999794
NREXP249,Orthovanadate,0.5,3,6.5,0,-0.119237855,-0.14136793,-0.119237855,-0.135472975,-0.143700476,-0.135472975,-0.144051309
NREXP249,Orthovanadate,0.5,3,7,0,-0.112414619,-0.126691945,-0.112414619,-0.122893403,-0.128198029,-0.122893403,-0.128425744
NREXP249,Orthovanadate,0.5,3,7.5,0.004517516,-0.112116734,-0.125549311,-0.112116734,-0.122132109,-0.126976872,-0.122132109,-0.127200316
NREXP249,Orthovanadate,0.5,3,8,0.023382551,-0.115958503,-0.132270413,-0.115958503,-0.128467496,-0.134013678,-0.128467496,-0.13429367
NREXP249,Orthovanadate,0.5,3,8.5,0.023382551,-0.114612921,-0.129400119,-0.114612921,-0.125992648,-0.130981599,-0.125992648,-0.131236626
NREXP249,Orthovanadate,0.5,3,9,0,-0.10728067,-0.115495716,-0.10728067,-0.113388441,-0.116371816,-0.113388441,-0.116511278
NREXP249,Orthovanadate,0.5,3,9.5,0,-0.104343388,-0.109332773,-0.104343388,-0.108010647,-0.109860432,-0.108010647,-0.10994168
NREXP249,Orthovanadate,0.5,3,10,0,-0.103685869,-0.10788814,-0.103685869,-0.10678827,-0.108333673,-0.10678827,-0.108402786
NREXP249,Orthovanadate,0.5,3,10.5,0.006313003,-0.105097445,-0.110415881,-0.105097445,-0.109142883,-0.110982815,-0.109142883,-0.111072961
NREXP249,Orthovanadate,0.5,3,11,0.006313003,-0.105491431,-0.111220573,-0.105491431,-0.109858693,-0.111833129,-0.109858693,-0.111931741
NREXP249,Orthovanadate,0.5,3,11.5,0.006313003,-0.105233376,-0.110681709,-0.105233376,-0.10938747,-0.111264008,-0.10938747,-0.111357712
NREXP249,Orthovanadate,0.5,3,12,0.003284631,-0.104122193,-0.108534621,-0.104122193,-0.107457197,-0.109005942,-0.107457197,-0.109081587
NREXP249,Orthovanadate,0.5,3,12.5,0.003284631,-0.103415491,-0.107036903,-0.103415491,-0.106159093,-0.107423451,-0.106159093,-0.107485297
NREXP249,Orthovanadate,0.5,3,13,0.003284631,-0.102664377,-0.105445227,-0.102664377,-0.104779487,-0.105741696,-0.104779487,-0.105788883
NREXP249,Orthovanadate,0.5,3,13.5,0,-0.101390776,-0.102969636,-0.101390776,-0.102559724,-0.103137407,-0.102559724,-0.103163673
NREXP249,Orthovanadate,0.5,3,14,0,-0.100922794,-0.101984883,-0.100922794,-0.101702141,-0.102096969,-0.101702141,-0.102114004
NREXP249,Orthovanadate,0.5,3,14.5,0,-0.100934503,-0.102006169,-0.100934503,-0.101722438,-0.102119361,-0.101722438,-0.102136582
NREXP249,Orthovanadate,0.5,3,15,0.000887628,-0.10144953,-0.103042775,-0.10144953,-0.102637492,-0.103211517,-0.102637492,-0.103237572
