Experiment,Treatment,Concentration,Distance,1,2,3,4
NREXP234,Citrate,1,11.093,NA,-0.0418660459,NA,NA
NREXP234,Citrate,1,11.208,NA,NA,NA,-0.0028014561
NREXP234,Citrate,1,11.579,NA,NA,-0.0039084655,NA
NREXP234,Citrate,1,11.927,0.007559602,NA,NA,NA
NREXP234,Citrate,1,12.409,NA,NA,NA,0.0148041006
NREXP234,Citrate,1,12.9,NA,0.0152208086,NA,NA
NREXP234,Citrate,1,13.582,NA,NA,0.0119797887,NA
NREXP234,Citrate,1,14.01,NA,-0.0073845929,NA,NA
NREXP234,Citrate,1,14.509,NA,NA,NA,0.0058987723
NREXP234,Citrate,1,15.102,NA,NA,0.0005272848,NA
NREXP234,Citrate,1,15.363,NA,-0.0349377044,NA,NA
NREXP234,Citrate,1,15.627,NA,NA,NA,0.0003348481
NREXP234,Citrate,1,16.413,NA,0.0134341244,NA,NA
NREXP234,Citrate,1,17.328,NA,NA,NA,0.014262165
NREXP234,Citrate,1,17.407,NA,NA,-0.0121710698,NA
NREXP234,Citrate,1,17.667,NA,0.0084854319,NA,NA
NREXP234,Citrate,1,19.972,NA,-0.0208333226,NA,NA
NREXP234,Citrate,1,20.23,NA,NA,NA,-0.0126790311
NREXP234,Citrate,1,21.922,NA,0.0220135609,NA,NA
NREXP234,Citrate,1,22.736,NA,NA,-0.0024629916,NA
NREXP234,Citrate,10,0,0,0,0,0
NREXP234,Citrate,10,0.791,NA,0.3490280216,NA,NA
NREXP234,Citrate,10,1.177,-0.0012555198,NA,NA,NA
NREXP234,Citrate,10,1.226,NA,NA,NA,0.1175619833
NREXP234,Citrate,10,1.581,NA,0.2927026318,NA,NA
NREXP234,Citrate,10,2.027,0.0522129914,NA,NA,NA
NREXP234,Citrate,10,2.209,NA,NA,0.0595141784,NA
NREXP234,Citrate,10,2.53,NA,NA,NA,0.0220916703
NREXP234,Citrate,10,2.765,0.4108035778,NA,NA,NA
NREXP234,Citrate,10,2.916,NA,NA,0.7581452448,NA
NREXP234,Citrate,10,3.089,NA,NA,NA,0.5655270377
NREXP234,Citrate,10,3.17,NA,0.0632586981,NA,NA
NREXP234,Citrate,10,3.317,0.2843168183,NA,NA,NA
NREXP234,Citrate,10,3.697,NA,NA,NA,0.7007395369
NREXP234,Citrate,10,4.33,NA,0.0134638929,NA,NA
NREXP234,Citrate,10,4.522,0.2843867224,NA,NA,NA
NREXP234,Citrate,10,5.138,NA,0.0404414876,NA,NA
NREXP234,Citrate,10,5.167,NA,NA,0.1235695214,NA
NREXP234,Citrate,10,5.204,NA,NA,NA,0.0453738803
NREXP234,Citrate,10,5.278,0.0673478344,NA,NA,NA
NREXP234,Citrate,10,6.359,NA,NA,NA,0.0250416178
NREXP234,Citrate,10,6.525,NA,NA,-0.0580827211,NA
NREXP234,Citrate,10,6.732,-0.0266421604,NA,NA,NA
NREXP234,Citrate,10,6.905,NA,-0.0153889966,NA,NA
NREXP234,Citrate,10,6.978,NA,NA,0.246442743,NA
NREXP234,Citrate,10,7.584,NA,NA,NA,0.0016517038
NREXP234,Citrate,10,7.85,-0.002021269,NA,NA,NA
NREXP234,Citrate,10,8.369,NA,-0.0085895113,NA,NA
NREXP234,Citrate,10,8.596,NA,NA,NA,-0.0340769457
NREXP234,Citrate,10,8.631,NA,NA,-0.0126184824,NA
NREXP234,Citrate,10,8.651,0.0483947945,NA,NA,NA
NREXP234,Citrate,10,9.781,NA,NA,-0.0112903407,NA
NREXP234,Citrate,10,10.18,NA,0.0116356166,NA,NA
NREXP234,Citrate,10,10.407,NA,NA,NA,0.0232032944
NREXP234,Citrate,10,10.654,0.0046332439,NA,NA,NA
NREXP234,Citrate,10,11.417,NA,0.0143582655,NA,NA
NREXP234,Citrate,10,11.758,-0.0337581438,NA,NA,NA
NREXP234,Citrate,10,11.783,NA,NA,0.0104625581,NA
NREXP234,Citrate,10,12.809,0.0089894074,NA,NA,NA
NREXP234,Citrate,10,12.925,NA,0.0113604885,NA,NA
NREXP234,Citrate,10,13.235,NA,NA,NA,-0.0127310915
NREXP234,Citrate,10,13.436,NA,NA,-0.0088147235,NA
NREXP234,Citrate,10,14.113,0.0180561112,NA,NA,NA
NREXP234,Citrate,10,14.745,NA,NA,-0.0085288972,NA
NREXP234,Citrate,10,14.88,NA,-0.0220877431,NA,NA
NREXP234,Citrate,10,15.364,NA,NA,NA,0.0181968173
NREXP234,Citrate,10,15.765,NA,NA,0.0273806778,NA
NREXP234,Citrate,10,16.117,NA,0.0072926013,NA,NA
NREXP234,Citrate,10,16.178,0.005597812,NA,NA,NA
NREXP234,Citrate,10,17.149,0.0160879776,NA,NA,NA
NREXP234,Citrate,10,17.268,NA,NA,-0.0094669625,NA
NREXP234,Citrate,10,17.6,NA,NA,NA,-0.0294674899
NREXP234,Citrate,10,17.618,NA,-0.0112266967,NA,NA
NREXP234,Citrate,10,18.329,NA,NA,-0.0090530123,NA
NREXP234,Citrate,10,18.375,-0.0364347763,NA,NA,NA
NREXP234,Citrate,10,18.679,NA,0.0474375442,NA,NA
NREXP234,Citrate,10,19.277,NA,NA,NA,0.0067799331
NREXP234,Citrate,10,19.789,0.0060026815,NA,NA,NA
NREXP234,Citrate,10,21.427,NA,NA,NA,0.0103906637
NREXP234,Citrate,10,22.158,-0.0086970559,NA,NA,NA
NREXP234,Citrate,10,23.089,NA,NA,NA,0.0010255805
NREXP234,Citrate,20,0,0,0,0,0
NREXP234,Citrate,20,0.752,NA,NA,0.3204454249,NA
NREXP234,Citrate,20,1.105,0.1298057223,NA,NA,NA
NREXP234,Citrate,20,1.517,NA,NA,-0.0342218675,NA
NREXP234,Citrate,20,1.557,NA,NA,NA,-0.0081244635
NREXP234,Citrate,20,1.911,0.0267371548,NA,NA,NA
NREXP234,Citrate,20,1.991,NA,0.1061003097,NA,NA
NREXP234,Citrate,20,2.245,NA,NA,0.1520250832,NA
NREXP234,Citrate,20,2.363,NA,NA,NA,0.0253677414
NREXP234,Citrate,20,2.413,0.7915369444,NA,NA,NA
NREXP234,Citrate,20,2.804,NA,NA,0.1370998307,NA
NREXP234,Citrate,20,2.829,NA,0.5375789769,NA,NA
NREXP234,Citrate,20,2.904,NA,NA,NA,0.5892986144
NREXP234,Citrate,20,3.304,NA,NA,0.7130657414,NA
NREXP234,Citrate,20,3.365,-0.0248282128,NA,NA,NA
NREXP234,Citrate,20,3.804,NA,NA,NA,0.0439722228
NREXP234,Citrate,20,4.095,NA,0.0971250905,NA,NA
NREXP234,Citrate,20,4.155,-0.0464104307,NA,NA,NA
NREXP234,Citrate,20,4.274,NA,NA,-0.0215458367,NA
NREXP234,Citrate,20,4.454,NA,NA,NA,0.0337389191
NREXP234,Citrate,20,4.762,NA,0.1154217361,NA,NA
NREXP234,Citrate,20,4.789,NA,NA,0.1198147327,NA
NREXP234,Citrate,20,4.871,0.0450916306,NA,NA,NA
NREXP234,Citrate,20,5.261,NA,NA,NA,0.0366649679
NREXP234,Citrate,20,5.324,0.0978969307,NA,NA,NA
NREXP234,Citrate,20,5.464,NA,0.0102949945,NA,NA
NREXP234,Citrate,20,5.981,-0.057467188,NA,NA,NA
NREXP234,Citrate,20,6.034,NA,0.0275138738,NA,NA
NREXP234,Citrate,20,6.19,NA,NA,-0.0062520119,NA
NREXP234,Citrate,20,6.536,NA,0.0117035576,NA,NA
NREXP234,Citrate,20,6.631,-0.0420451448,NA,NA,NA
NREXP234,Citrate,20,6.683,NA,NA,NA,-0.0104999742
NREXP234,Citrate,20,6.989,NA,-0.0270578105,NA,NA
NREXP234,Citrate,20,7.084,0.1670986606,NA,NA,NA
NREXP234,Citrate,20,7.444,NA,NA,-0.0190221271,NA
NREXP234,Citrate,20,7.559,NA,0.0139751026,NA,NA
NREXP234,Citrate,20,7.947,NA,NA,-0.0247022838,NA
NREXP234,Citrate,20,8.295,NA,NA,NA,-0.0041745507
NREXP234,Citrate,20,8.415,NA,-0.0005552867,NA,NA
NREXP234,Citrate,20,8.444,-0.041152896,NA,NA,NA
NREXP234,Citrate,20,8.917,NA,NA,0.0219171627,NA
NREXP234,Citrate,20,9.06,NA,NA,NA,0.0123181742
NREXP234,Citrate,20,9.533,NA,-0.0096494144,NA,NA
NREXP234,Citrate,20,9.599,-0.0190309494,NA,NA,NA
NREXP234,Citrate,20,10.011,NA,NA,NA,-0.0004842498
NREXP234,Citrate,20,10.168,NA,NA,0.0311532886,NA
NREXP234,Citrate,20,10.24,NA,-0.0122778416,NA,NA
NREXP234,Citrate,20,10.659,0.029589124,NA,NA,NA
NREXP234,Citrate,20,11.29,NA,-0.0266438759,NA,NA
NREXP234,Citrate,20,11.32,NA,NA,NA,-0.0010532426
NREXP234,Citrate,20,11.788,NA,NA,-0.0275089749,NA
NREXP234,Citrate,20,12.113,-0.0345878734,NA,NA,NA
NREXP234,Citrate,20,12.549,NA,-0.0062044145,NA,NA
NREXP234,Citrate,20,13.121,NA,NA,NA,0.0041608619
NREXP234,Citrate,20,13.217,0.0027648,NA,NA,NA
NREXP234,Citrate,20,13.289,NA,NA,-0.0208913342,NA
NREXP234,Citrate,20,13.554,NA,0.0927838914,NA,NA
NREXP234,Citrate,20,14.471,-0.004003949,NA,NA,NA
NREXP234,Citrate,20,14.671,NA,NA,NA,-0.026339302
NREXP234,Citrate,20,14.796,NA,NA,0.0438779401,NA
NREXP234,Citrate,20,15.28,NA,NA,NA,0.0858017748
NREXP234,Citrate,20,15.95,NA,NA,0.0232930098,NA
NREXP234,Citrate,20,16.415,NA,-0.0173688103,NA,NA
NREXP234,Citrate,20,16.683,NA,NA,NA,-0.0170807525
NREXP234,Citrate,20,17.784,NA,NA,-0.0267051547,NA
NREXP235,Control,0,0,0,0,0,0
NREXP235,Control,0,1.165,NA,NA,NA,0.0694208911
NREXP235,Control,0,1.566,NA,0.0648286635,NA,NA
NREXP235,Control,0,1.696,NA,NA,NA,0.0687438882
NREXP235,Control,0,2.396,0.0638001508,NA,NA,NA
NREXP235,Control,0,2.465,NA,0.2541656103,NA,NA
NREXP235,Control,0,2.536,NA,NA,NA,0.730163731
NREXP235,Control,0,2.76,0.3005520581,NA,NA,NA
NREXP235,Control,0,3.179,NA,NA,0.1314000415,NA
NREXP235,Control,0,3.213,NA,NA,NA,0.6183951514
NREXP235,Control,0,3.415,NA,1.4602998093,NA,NA
NREXP235,Control,0,3.543,0.6690521286,NA,NA,NA
NREXP235,Control,0,3.908,NA,NA,NA,0.2318838298
NREXP235,Control,0,4.139,NA,NA,0.502150158,NA
NREXP235,Control,0,4.529,NA,-0.0595359478,NA,NA
NREXP235,Control,0,4.714,NA,NA,0.3247664096,NA
NREXP235,Control,0,4.898,NA,NA,NA,0.0432044883
NREXP235,Control,0,5.161,0.333394114,NA,NA,NA
NREXP235,Control,0,5.339,NA,NA,-0.2149773236,NA
NREXP235,Control,0,5.474,-0.0653905011,NA,NA,NA
NREXP235,Control,0,5.628,NA,NA,NA,0.175364705
NREXP235,Control,0,6.303,NA,0.0766541552,NA,NA
NREXP235,Control,0,7.065,NA,NA,0.0728557615,NA
NREXP235,Control,0,7.295,NA,NA,NA,-0.0304706915
NREXP235,Control,0,7.531,NA,NA,0.0421782945,NA
NREXP235,Control,0,7.823,0.0251479979,NA,NA,NA
NREXP235,Control,0,8.625,NA,NA,0.0031155111,NA
NREXP235,Control,0,8.912,NA,-0.0015325093,NA,NA
NREXP235,Control,0,8.969,NA,NA,NA,-0.0194580039
NREXP235,Control,0,9.126,0.0303271549,NA,NA,NA
NREXP235,Control,0,9.98,NA,NA,-0.015688864,NA
NREXP235,Control,0,10.43,NA,-0.0082170812,NA,NA
NREXP235,Control,0,10.48,NA,NA,NA,0.0148604159
NREXP235,Control,0,10.541,-0.0190236591,NA,NA,NA
NREXP235,Control,0,11.335,NA,NA,0.0147149091,NA
NREXP235,Control,0,11.74,-0.018111572,NA,NA,NA
NREXP235,Control,0,12.167,NA,NA,NA,0.0143125956
NREXP235,Control,0,12.524,NA,0.0107007282,NA,NA
NREXP235,Control,0,13.785,NA,NA,NA,-0.0233133382
NREXP235,Control,0,13.888,NA,NA,-8.08882380160068E-005,NA
NREXP235,Control,0,14.359,NA,-0.0136383792,NA,NA
NREXP235,Control,0,15.358,0.0103312982,NA,NA,NA
NREXP235,Control,0,15.555,NA,NA,-0.0249457377,NA
NREXP235,Control,0,15.635,NA,NA,NA,0.0145246106
NREXP235,Control,0,16.505,-0.026113682,NA,NA,NA
NREXP235,Control,0,16.757,NA,-0.0076216673,NA,NA
NREXP235,Control,0,16.781,NA,NA,0.0340825368,NA
NREXP235,Control,0,17.33,NA,NA,NA,0.002859484
NREXP235,Control,0,18.24,NA,NA,-0.0247085517,NA
NREXP235,Control,0,18.687,NA,0.0095538875,NA,NA
NREXP235,Control,0,19.062,NA,NA,NA,-0.0324661192
NREXP235,Control,0,19.92,NA,NA,-0.0021992038,NA
NREXP235,Control,0,20.366,NA,-0.0003444089,NA,NA
NREXP235,Control,0,21.6,NA,NA,0.0030905743,NA
NREXP235,Control,0,21.677,NA,NA,NA,0.0136420497
NREXP235,Control,0,22.201,NA,-0.017765074,NA,NA
NREXP235,Control,0,22.673,NA,NA,0.0113246744,NA
NREXP235,Control,0,23.622,NA,NA,NA,-0.0051722292
NREXP235,Control,0,24.295,NA,0.0089933712,NA,NA
NREXP235,Control,0,25.024,NA,NA,NA,0.0311402178
NREXP235,Control,0,26.368,NA,0.0118318546,NA,NA
NREXP235,Control,0,29.137,NA,-0.0134679922,NA,NA
NREXP235,Citrate,1,0,0,0,0,0
NREXP235,Citrate,1,0.625,NA,NA,NA,0.1551696039
NREXP235,Citrate,1,1.355,0.0380942912,NA,NA,NA
NREXP235,Citrate,1,1.362,NA,NA,NA,0.2140785736
NREXP235,Citrate,1,1.41,NA,0.0232836549,NA,NA
NREXP235,Citrate,1,1.98,0.0849787412,NA,NA,NA
NREXP235,Citrate,1,1.992,NA,0.213322805,NA,NA
NREXP235,Citrate,1,2.401,NA,NA,0.0535373587,NA
NREXP235,Citrate,1,2.466,NA,NA,NA,0.4256974591
NREXP235,Citrate,1,2.59,0.5582516924,NA,NA,NA
NREXP235,Citrate,1,2.671,NA,0.3594865437,NA,NA
NREXP235,Citrate,1,3.132,NA,NA,0.4049845223,NA
NREXP235,Citrate,1,3.255,NA,NA,NA,0.3959368223
NREXP235,Citrate,1,3.269,0.5260057697,NA,NA,NA
NREXP235,Citrate,1,3.403,NA,0.0427319137,NA,NA
NREXP235,Citrate,1,3.863,0.6295916114,NA,NA,NA
NREXP235,Citrate,1,3.926,NA,0.9991057515,NA,NA
NREXP235,Citrate,1,4.435,NA,NA,0.5288662987,NA
NREXP235,Citrate,1,4.505,NA,NA,NA,0.0276121741
NREXP235,Citrate,1,5.013,0.03991415,NA,NA,NA
NREXP235,Citrate,1,5.125,NA,0.2537932969,NA,NA
NREXP235,Citrate,1,5.288,NA,NA,NA,-0.0417309893
NREXP235,Citrate,1,5.378,NA,NA,0.2570177447,NA
NREXP235,Citrate,1,5.853,0.0423959766,NA,NA,NA
NREXP235,Citrate,1,6.055,NA,NA,0.0967331618,NA
NREXP235,Citrate,1,6.23,NA,0.0945425751,NA,NA
NREXP235,Citrate,1,7.12,0.0212025384,NA,NA,NA
NREXP235,Citrate,1,7.372,NA,NA,NA,0.0098153714
NREXP235,Citrate,1,7.823,NA,0.0398353962,NA,NA
NREXP235,Citrate,1,7.879,NA,NA,0.0025915828,NA
NREXP235,Citrate,1,8.058,0.0231473103,NA,NA,NA
NREXP235,Citrate,1,8.883,NA,NA,NA,0.0210519453
NREXP235,Citrate,1,9.03,NA,NA,0.0374476992,NA
NREXP235,Citrate,1,9.805,NA,-0.0130985328,NA,NA
NREXP235,Citrate,1,9.893,-0.0095161399,NA,NA,NA
NREXP235,Citrate,1,10.696,NA,NA,0.0102996265,NA
NREXP235,Citrate,1,10.811,NA,NA,NA,-0.0058113627
NREXP235,Citrate,1,11.722,-0.0008245269,NA,NA,NA
NREXP235,Citrate,1,12.267,NA,0.001618145,NA,NA
NREXP235,Citrate,1,12.318,NA,NA,-0.0057216236,NA
NREXP235,Citrate,1,12.634,NA,NA,NA,-0.0062003326
NREXP235,Citrate,1,13.076,-0.0152694089,NA,NA,NA
NREXP235,Citrate,1,13.527,NA,0.0056324551,NA,NA
NREXP235,Citrate,1,14.303,NA,NA,NA,0.0133344308
NREXP235,Citrate,1,14.767,NA,NA,0.0261152658,NA
NREXP235,Citrate,1,14.902,0.0024557139,NA,NA,NA
NREXP235,Citrate,1,15.317,NA,0.0121808612,NA,NA
NREXP235,Citrate,1,15.449,NA,NA,NA,-0.0090922303
NREXP235,Citrate,1,16.757,NA,NA,-0.031538979,NA
NREXP235,Citrate,1,16.78,-0.0083747176,NA,NA,NA
NREXP235,Citrate,1,17.519,NA,-0.0216585861,NA,NA
NREXP235,Citrate,1,18.555,NA,NA,0.0019387428,NA
NREXP235,Citrate,10,0,0,0,0,0
NREXP235,Citrate,10,0.758,NA,0.0560044077,NA,NA
NREXP235,Citrate,10,0.887,NA,NA,0.0795885772,NA
NREXP235,Citrate,10,0.91,0.0557382938,NA,NA,NA
NREXP235,Citrate,10,1.319,NA,0.1032591065,NA,NA
NREXP235,Citrate,10,1.537,-0.0930282819,NA,NA,NA
NREXP235,Citrate,10,1.826,NA,NA,-0.0379003832,NA
NREXP235,Citrate,10,2.045,NA,0.3333166208,NA,NA
NREXP235,Citrate,10,2.164,0.2332881987,NA,NA,NA
NREXP235,Citrate,10,2.554,NA,NA,NA,0.0811095351
NREXP235,Citrate,10,2.555,NA,NA,0.5958577675,NA
NREXP235,Citrate,10,3.005,0.3425127481,NA,NA,NA
NREXP235,Citrate,10,3.182,NA,NA,0.2840063316,NA
NREXP235,Citrate,10,3.342,NA,NA,NA,0.3306140483
NREXP235,Citrate,10,3.722,NA,0.1382014349,NA,NA
NREXP235,Citrate,10,3.965,NA,NA,0.2101996998,NA
NREXP235,Citrate,10,4.09,NA,0.2721321834,NA,NA
NREXP235,Citrate,10,4.227,NA,NA,NA,0.4617478563
NREXP235,Citrate,10,4.256,0.3643890614,NA,NA,NA
NREXP235,Citrate,10,5.013,NA,0.0166774206,NA,NA
NREXP235,Citrate,10,5.271,NA,NA,0.0037616895,NA
NREXP235,Citrate,10,5.533,0.1385791362,NA,NA,NA
NREXP235,Citrate,10,6.273,NA,-0.0406210394,NA,NA
NREXP235,Citrate,10,6.301,NA,NA,NA,0.0565049748
NREXP235,Citrate,10,6.63,NA,NA,0.016096762,NA
NREXP235,Citrate,10,7.253,0.0068541456,NA,NA,NA
NREXP235,Citrate,10,7.804,NA,NA,NA,-0.0306876824
NREXP235,Citrate,10,7.835,NA,0.0493277426,NA,NA
NREXP235,Citrate,10,8.193,NA,NA,-0.0167847165,NA
NREXP235,Citrate,10,8.795,-0.0042957407,NA,NA,NA
NREXP235,Citrate,10,9.697,NA,NA,NA,0.0270527461
NREXP235,Citrate,10,9.811,NA,NA,-0.0267661286,NA
NREXP235,Citrate,10,9.839,NA,0.0111238129,NA,NA
NREXP235,Citrate,10,10.567,-0.0136658642,NA,NA,NA
NREXP235,Citrate,10,11.426,NA,NA,0.0021271156,NA
NREXP235,Citrate,10,12.032,NA,-0.0201293738,NA,NA
NREXP235,Citrate,10,12.251,NA,NA,NA,-0.0276582845
NREXP235,Citrate,10,12.552,0.031030828,NA,NA,NA
NREXP235,Citrate,10,13.085,NA,-0.0203663551,NA,NA
NREXP235,Citrate,10,13.406,NA,NA,0.0168779976,NA
NREXP235,Citrate,10,13.821,NA,NA,NA,0.0094361092
NREXP235,Citrate,10,14.011,-0.0256840188,NA,NA,NA
NREXP235,Citrate,10,14.567,NA,0.0111069725,NA,NA
NREXP235,Citrate,10,15.422,0.0021557052,NA,NA,NA
NREXP235,Citrate,10,15.64,NA,NA,NA,-0.0034129407
NREXP235,Citrate,10,16.338,NA,-0.0206640416,NA,NA
NREXP235,Citrate,10,16.673,-0.0083066887,NA,NA,NA
NREXP235,Citrate,10,17.372,NA,NA,NA,0.0240021661
NREXP235,Citrate,10,17.991,-0.0022709143,NA,NA,NA
NREXP235,Citrate,10,19.581,NA,NA,NA,0.0087293116
NREXP235,Citrate,10,19.713,0.0071628845,NA,NA,NA
NREXP235,Citrate,20,0,0,0,0,0
NREXP235,Citrate,20,1.43,NA,NA,0.0166101591,NA
NREXP235,Citrate,20,1.576,NA,0.1213726206,NA,NA
NREXP235,Citrate,20,1.771,NA,NA,NA,0.08270658
NREXP235,Citrate,20,2.297,0.0599190978,NA,NA,NA
NREXP235,Citrate,20,2.404,NA,NA,NA,0.4115926383
NREXP235,Citrate,20,2.639,NA,0.0958899094,NA,NA
NREXP235,Citrate,20,2.8,NA,NA,0.0696631078,NA
NREXP235,Citrate,20,3.214,NA,0.5621976031,NA,NA
NREXP235,Citrate,20,3.252,NA,NA,NA,0.1893894656
NREXP235,Citrate,20,3.35,0.1252934183,NA,NA,NA
NREXP235,Citrate,20,3.434,NA,NA,0.578643636,NA
NREXP235,Citrate,20,3.715,0.4317793027,NA,NA,NA
NREXP235,Citrate,20,3.965,NA,NA,0.188165672,NA
NREXP235,Citrate,20,4.139,NA,NA,NA,0.1396744324
NREXP235,Citrate,20,4.525,NA,0.0625670587,NA,NA
NREXP235,Citrate,20,4.875,NA,NA,0.0027980526,NA
NREXP235,Citrate,20,4.921,NA,NA,NA,-0.0223729684
NREXP235,Citrate,20,5.145,-0.0409293066,NA,NA,NA
NREXP235,Citrate,20,5.733,NA,0.0130827331,NA,NA
NREXP235,Citrate,20,6.275,NA,NA,NA,0.0130945665
NREXP235,Citrate,20,6.29,NA,NA,0.0358207341,NA
NREXP235,Citrate,20,6.5,0.0191622579,NA,NA,NA
NREXP235,Citrate,20,7.575,NA,-0.01483217,NA,NA
NREXP235,Citrate,20,7.76,0.0109299884,NA,NA,NA
NREXP235,Citrate,20,7.838,NA,NA,NA,0.0119575436
NREXP235,Citrate,20,8.234,NA,NA,-0.0337304702,NA
NREXP235,Citrate,20,8.802,-0.0174827899,NA,NA,NA
NREXP235,Citrate,20,8.929,NA,0.0249848833,NA,NA
NREXP235,Citrate,20,9.04,NA,NA,NA,0.0350036383
NREXP235,Citrate,20,9.94,NA,NA,0.001855503,NA
NREXP235,Citrate,20,10.268,-0.0088402539,NA,NA,NA
NREXP235,Citrate,20,10.44,NA,-0.0434211253,NA,NA
NREXP235,Citrate,20,10.565,NA,NA,NA,-0.0286031952
NREXP235,Citrate,20,11.263,-0.0018212161,NA,NA,NA
NREXP235,Citrate,20,12.086,NA,NA,0.0147437247,NA
NREXP235,Citrate,20,12.474,NA,0.0452449381,NA,NA
NREXP235,Citrate,20,12.597,NA,NA,NA,0.0142290821
NREXP235,Citrate,20,12.774,0.0047602908,NA,NA,NA
NREXP235,Citrate,20,13.496,NA,NA,-0.0146884654,NA
NREXP235,Citrate,20,14.129,0.0018897067,NA,NA,NA
NREXP235,Citrate,20,14.265,NA,NA,NA,-0.0485087643
NREXP235,Citrate,20,14.487,NA,NA,0.0999108892,NA
NREXP235,Citrate,20,14.82,NA,-0.0113917646,NA,NA
NREXP235,Citrate,20,15.984,NA,NA,NA,-0.0216622689
NREXP235,Citrate,20,16.552,NA,-0.013133584,NA,NA
NREXP235,Citrate,20,16.779,NA,NA,-0.0371428782,NA
NREXP236,Control,0,0,0,0,0,0
NREXP236,Control,0,2.084,NA,0.0052995701,NA,NA
NREXP236,Control,0,2.095,0.1445954533,NA,NA,NA
NREXP236,Control,0,2.102,NA,NA,0.189537805,NA
NREXP236,Control,0,2.408,NA,NA,NA,0.3234558601
NREXP236,Control,0,2.762,NA,NA,0.3342624923,NA
NREXP236,Control,0,2.902,0.234871339,NA,NA,NA
NREXP236,Control,0,2.976,NA,NA,NA,0.6355828282
NREXP236,Control,0,3.217,NA,0.6473763503,NA,NA
NREXP236,Control,0,3.632,NA,NA,0.584065617,NA
NREXP236,Control,0,3.697,NA,NA,NA,0.2298924048
NREXP236,Control,0,3.798,0.737478676,NA,NA,NA
NREXP236,Control,0,4.078,NA,0.0504868023,NA,NA
NREXP236,Control,0,4.502,NA,0.3120284073,NA,NA
NREXP236,Control,0,4.779,NA,NA,0.0716156592,NA
NREXP236,Control,0,5.115,NA,NA,NA,0.0028605996
NREXP236,Control,0,5.554,0.0184018211,NA,NA,NA
NREXP236,Control,0,5.936,NA,NA,-0.0342459772,NA
NREXP236,Control,0,5.984,NA,-0.0394641449,NA,NA
NREXP236,Control,0,6.678,NA,NA,NA,0.03574046
NREXP236,Control,0,7.019,0.0048464412,NA,NA,NA
NREXP236,Control,0,7.402,NA,0.0301715179,NA,NA
NREXP236,Control,0,7.446,NA,NA,0.0167666497,NA
NREXP236,Control,0,8.865,NA,-0.0032055889,NA,NA
NREXP236,Control,0,8.897,NA,NA,NA,-0.0114006718
NREXP236,Control,0,8.92,NA,NA,-0.0278678051,NA
NREXP236,Control,0,8.962,0.0182159708,NA,NA,NA
NREXP236,Control,0,10.197,NA,NA,0.0169889999,NA
NREXP236,Control,0,10.613,NA,-0.01710867,NA,NA
NREXP236,Control,0,10.684,0.0053513808,NA,NA,NA
NREXP236,Control,0,10.737,NA,NA,NA,0.0023834467
NREXP236,Control,0,11.385,NA,NA,0.0063650971,NA
NREXP236,Control,0,12.327,NA,0.0248389329,NA,NA
NREXP236,Control,0,12.709,NA,NA,-0.0451167918,NA
NREXP236,Control,0,12.854,-0.0064240124,NA,NA,NA
NREXP236,Control,0,13.405,NA,NA,NA,0.0114086784
NREXP236,Control,0,13.554,NA,-0.0267498521,NA,NA
NREXP236,Control,0,14.131,NA,NA,0.0197085538,NA
NREXP236,Control,0,14.836,-0.0094425884,NA,NA,NA
NREXP236,Control,0,15.236,NA,NA,0.0026026828,NA
NREXP236,Control,0,15.494,NA,-0.0069494794,NA,NA
NREXP236,Control,0,17.199,-0.0078293855,NA,NA,NA
NREXP236,Control,0,17.219,NA,NA,0.0084521162,NA
NREXP236,Control,0,18.059,0.0457933182,NA,NA,NA
NREXP236,Control,0,18.887,NA,NA,-0.0023907914,NA
NREXP236,Control,0,20.049,0.0048850816,NA,NA,NA
NREXP236,Mannitol,80,0,0,0,0,0
NREXP236,Mannitol,80,0.427,NA,0.1030748579,NA,NA
NREXP236,Mannitol,80,0.62,NA,NA,NA,0.3475213353
NREXP236,Mannitol,80,0.897,NA,NA,0.2868790749,NA
NREXP236,Mannitol,80,1.048,NA,NA,NA,0.166129632
NREXP236,Mannitol,80,1.229,NA,0.032821144,NA,NA
NREXP236,Mannitol,80,1.464,NA,NA,0.1820320544,NA
NREXP236,Mannitol,80,1.949,NA,NA,NA,0.3115978185
NREXP236,Mannitol,80,2.036,NA,0.3581909278,NA,NA
NREXP236,Mannitol,80,2.079,NA,NA,0.311736189,NA
NREXP236,Mannitol,80,2.663,NA,NA,NA,0.3655496297
NREXP236,Mannitol,80,2.746,NA,0.4923142293,NA,NA
NREXP236,Mannitol,80,3.117,NA,NA,0.3294740637,NA
NREXP236,Mannitol,80,3.366,NA,0.3651330345,NA,NA
NREXP236,Mannitol,80,3.461,NA,NA,1.1745789833,NA
NREXP236,Mannitol,80,3.57,NA,NA,NA,0.3489299704
NREXP236,Mannitol,80,3.729,0.1922211543,NA,NA,NA
NREXP236,Mannitol,80,3.95,NA,NA,NA,0.9195791237
NREXP236,Mannitol,80,4.053,NA,0.3924732941,NA,NA
NREXP236,Mannitol,80,4.121,NA,NA,0.1932722775,NA
NREXP236,Mannitol,80,4.342,0.5524516541,NA,NA,NA
NREXP236,Mannitol,80,4.404,NA,NA,0.202530049,NA
NREXP236,Mannitol,80,4.527,NA,0.1980441233,NA,NA
NREXP236,Mannitol,80,4.916,NA,0.1654629453,NA,NA
